,date,text
2480,2020-10-30,come year electric car sales price expect cheaper  million win add battery lease borrow electric vehicle battery initial vehicle purchase price consumer expect lower half level government modern car ulsan factory ministry economic department ministry economic department ministry economic ministry environment ministry environment ministry environment ministry land transport ministry environment ministry national land transport etc price demand innovate division demand etc order increase convenience electric car charge proportion duty installation electric vehicle charger expand duty installation rate exist build also establish expire electric car charger plan establish abnormality hydrogen car charge station expect year year especially year year recipients seoul metropolitan area metropolitan area decide apply development rd apply dedicate platform development dedicate platform plan reduce price electric car battery rent rent electric car battery battery lease pilot business return later return later battery price use car price government explain purchase price slightly lower current half level receipt consumer s subsidy government explain government explain environmental improvement expand taxi bus truck taxi add taxi additional subsidies establish hydrogen truck national grant perennial scale passenger car introduce upper limit price section next year vehicle price little little little bite subsidy order induce effect lower price government government government expand future car export export expansion electric cars export export export finish car export eco friendly car secondary battery fuel cell secondary battery materials key part partial part equipment foster new export product secondary battery sales increase crisis current period activate mobility service c highways major trunks next year build main trunk roads c complement cognitive function sensor serve vehicle s eye use automotive road cars automobile communications infrared infrastructure help accelerate transition future car ecosystem plan switch thousand part enterprises future year alert part vehicle central part car government official implement strategy without disrupt strategy follow popularity future car say build future car eco friendly industry ecosystem year 
2481,2020-10-30,government say government lower price futuristic automobile electric cars hydrogen cars internal combustion engine automobile level electric cars able charge time mobile phone create subsidy deterioration travel carriage support launch vehicle level level year plan comply launch autonomous vehicle specific condition government plan commercialize fully autonomous travel car year order establish goal build future centric ecosystem year government say government would achieve furniture electric vehicles year korean version korean version korean version policy create friendly social system future order increase convenience electric vehicle charger build cumulative expiration racea residence work since year new build new build policy enroll build build low cost hydrotranspaces instal basis end year price future lower level internal combustion government support development domestic domesticize technology electric taxi subsidies plan add one passenger car introduce subsidy upper limit induce price cut extend detergent benefit electric vehicles would actively review whether electrical hydrogen car detergent reelimated would actively review whether reelimated car rental large corporate vehicles policy apply eco friendly car purchase target large scale consumer government raise government achieve export hybrid millionaire year story change car export eco friendly car export maxima plan maintain full life especially necessary achieve world price car battery account total car export traffic uam also policy commercialize order support launch reverse drive vehicle immediately government install cooperative advance traffic system c national highway relevant law system maintenance policy subject comprehensive transportation traffic accident year traffic accident reduce traffic accident year company wish convert future car part industry support etc industrial normal resources department delay construction charge infrastructure delay still high price explain government response necessary business reorganization say electric hydrogenary difference present korean version new deal implement establish fulfillment strategy global market global market 
2482,2020-10-30,start produce electric cars gangwon province business business history inheritance electric car production complex recently select government s car cooperative job resilient promote business business report electric car port jim run kg run km km specialize km specialize near distance delivery lower height driver s seat door choose instead casement consider characteristics delivery task need climb time already agreement export poland yen yen already korea producer company gangwon province lot electric vehicles support part makers countries support localization support localization recently select government s enemies recent years degree hardware land purchase cost support government economic migrant happiness house support nursery support welfare benefit greatly increase best luxury land nation assignment secure price competitiveness response electroporous car popular government grant expand market expand rapidly expect gangwon province able achieve employment creation person future 
2483,2020-10-30,chuncheon city bus operator chuncheon citizen bus say city bus future respond government s eco friendly policy replace city bus band future external year chuncheon citizen busi ship bus city electric car 
2484,2020-10-30,lg chem record autumn cumsum global electric car battery market samsung sdi sk innovation respectively market research agencies sne research respectively accord sne research total amount decrease previous year s motive gwh k battery grow lg chem grow gwh giga wat city gwh gwh gwh chinese catl samsung sdi also raise gwh samsung sdi also raise gwh audi e tron ev ford kuga phev bmw e etc sk innovation steadily grow steady growth sk innovation rank three stairs previous year rank three stairs previous year kia ni loe ev hyundai potter electric mercedes benz class sum summation increase previous year japanese system fall occupations panasonic peve entire share chinese system fall market share catl byd could see 
2485,2020-10-30,year cost purchase electric vehicles promote level purchase electric vehicles half level environmentally friendly vehicle charger expand decade reorganize environmentally friendly vehicle ministry environment ministry environment minister ministry land transport ministry environment ministry land transport ministry environment korea announce market proliferation market preemptive strategy announce first year domesticization component materials underway reduce electric car price battery lease pilot project write rent electric car batteries return later also pursue next month use business take advantage business receipt grant purchase price greatly lower current half level government expect charge facility expand charge facility proportion new build duty installation electric car charger expand park period duty installation rate exist build enlarge government target build electric vehicle charger maturity year live spot passenger cars introduce price section next year order induce effect complete synergy subsidy benefit completion car manufacturers order induce effect cut price order investigate price price car rental car purchase target finish car export reorganize center eco friendly vehicles decide export electric vehicles center electric vehicles year export furniture car export furnace export export export car secondary battery fuel cell secondary battery part equipment foster product secondary battery sales plan increase hyun jowon tonwon activate autonomous drive mobility service c build highways major trunk roads c utilize automotive road cars automotive communications complement cognitive function sensor serve eye vehicle help safely drive
2486,2020-10-30,doosan solus say expand production facility core battery car battery accordance increase electric car demand doosan solus say approve plan invest hungarian tterter s buddhist hungarian tterter radish industrial complex investment month completion month month month production year in one investment doosan solus plan finish stage add tonnage annual production year total annual production system include man toned furnace doosan solus officials decide expand production capacity quickly expand production capacity support rapidly surge electric vehicle battery demand customer order lead european battery foil market aim achieve tone area aim world accord market research sne research global electric car battery usage expect year gwh gigawat hours year gwh gigawat expect year gwh european electric car battery usage also year gwh year gwh expect grow growth unique solus battery foil production base europe hungarian municipal fill plant geographical strength secure differentiate sales competitiveness base accessibility battery manufacturers actually samsung sdi sk novation lg chem hungary operate electric car battery production poland us tesla german volkswagen swedish north bolt european battery union eba membership company european battery union eba membership possible
2487,2020-10-30,government ahead domestic electric hydrogen car mandarin era engage expectation electric hydrogen car able speed domestic supply decide expand year government think domestic vehicle convert electric hydrogen car government announce government announce future automobile spread market preemptive strategy hyundai motor ulsan factory government base development strategy government make year future realize lower entry barriers people realize expensive vehicle price uncomfortable charge infrastructure vehicle life safety batteries etc lot challenge release government policy direction policy direction global market export global community export export korea korean social system future car ecosystem transition future car ecosystem lower current cost compare gasoline vehicle number supply increase unit price lower addition increase company lower part part automobile company hyundai motor lower major part main part drive part drive part performance improvement part material domestic domestic battery support development technology development technology development technology development problems investigate battery lease rental problems therefore initial purchase price electric vehicle lower current half level lee min woo industrial normal resources ministry automotive automobile aircraft say initial purchase price able lower initial purchase price lower level subsidy policy continue expand high cost vehicle grant reduce performance good heavyweight electric car support end year proledly extend taxi support environmental improvement electric taxi commercial sector taxi truck bus etc electric taxi support passenger car hydrogen truck subsidy subsidy percentage purchase gradually expand next year vehicle public body change electrical hydrogen car electric vehicle charger enhance enhance accessibility people fastest rapid component instal whole country one one high speed road restergaps rapid fountaining machine instal move point rapid recovery vehicle instal year addition government compatible level level level level government build cooperative advance traffic system c highways major trunk roads year c car road exporter essential infrastructure autonomous infrastructure help securely drive also expand export finish car export environmentally friendly car government export export electric car export electric car next year launch electric cars new car species etc year hydrogen cars focus export desk recipient kwon one excavation support key company support support maximum   million win facilities drive fabric accuments company transition part current autonomous state exaggeration exaggeration exaggeration part corporate maintenance system industry ecosystems manner also provide support system quickly switch center future say 
2488,2020-10-30,government plan build infrastructure build infrastructure quickly lower electric car price thousand technology development development technology popularization future cars build infrastructure quickly quickly charge electric cars like smartphones achieve target would export millionavement ministry normal resources ministry normal resources ministry normal resources ministry commerce ministry commerce ministry commerce ministry commerce ministry commerce industry establish car friendly social industry ecosystem specifically purpose year electric vehicles electricity car exporters export electric hydrogen car export year demand domestic supply year world s highest level autonomous run level commercialize auto part enter thousands transition future cars like smartphones electric cars like smartphones smartphone priority government increase entry global car popularity future car electric vehicle charger duty installation ratio new build addition expire installation obligations decide build rapid impact outlet year well electric cars well electric vehicle hydrogen car charge station prioritize seoul metropolitan area apply initial purchase price lowest level purchase price decide promote battery lease demonstration business lower lowest level subsidy policy focus taxi bus truck large taxi bus truck introduce price passenger create demand demand demand rental car large corporate corporate vehicle introduce eco friendly car purchase target large scale consumers corporate vehicles public sector main public service vehicle purchase electric hydrogenary electric hydrogen car purchase duty vehicle institutional business decide increase vildo gyeongnam gyeongnam gyeonggi province etc promote market main export industry government export government export electric vehicles hydrogen cars year government plan transform cost export cargo car environmentally friendly car addition new export new export components components target raise new export product autonomous drive division fully autonomous travel sector decide build c system highways major trunks commercialization c ites c communication cars cars complement cognitive function vehicle sensor help drive drive essentiality national precision map also renew provide free charge accelerate future car ecosystem plan switch future future current autonomous exhibit environment fact production eco friendly car part entire component enterprise also plan support business reorganization business accord corporate violence finish vehicles intend investigate number company future acquisition acquisition acquisition acquisition acquisition acquisition acquisition acquisition acquisition intellectual property intellectual property right government government invest business conversion venture startup support also want cultivate beauty future 
2489,2020-10-30,years electric car sales price expect cheaper especially battery lease rental borrow electric vehicle battery initial vehicle purchase price consumer expect lower half level half level government modern car ulsan factory minister economic department ministry land transport ministry environment ministry environment ministry land transport ministry environment ministry environment ministry environment ministry land transport ministry environment ministry land transport policy achieve duty electric vehicle charger increase convenience electric vehicle charger increase convenience electric vehicle charger order increase convenience electric vehicles proportion duty installation electric vehicle charger also establish exist build electric car charger plan build expiration especially year year especially year year especially seoul metropolitan area charge reciprocity charge station concentrate metropolitan area government particularly reduce government cooperate private sector battery system key part electric vehicle apply dedicate platform develop dedicate platform battery lease pilot business write return later also promote next month use business receive battery price vehicle price purchase price reduce half level receipt consumer s subsidy subsidy support commercial vehicles taxi bus truck taxi bus truck expand electric taxi addition government expand mineral mandarin export electric car export electric vehicle decide switch car secondary battery fuel cell secondary battery material part partial part equipment plan increase expense next year highways major trunk roads next year highways major trunk roads c cooperative intelligent transportation system utilize automotive road cars automotive communications infrared complement cognitive function sensor help safely accelerate conversion transition future car ecosystem plan switch thousand part enterprise future year alert part vehicle 
2490,2020-10-30,year government establish goal supply electric hydrogen car domestic export overseas export overseas especially popularization electric car reduce price electric car build infrastructure quickly quickly charge electric vehicle like mobile phone ministry industry normal resources ministry korea ministry economics ministry education ministry land transport ministry land transport finance government attend government government present government goal government export electricity hydrogen cars export electric hydrocracking year level compatibility commercialize auto part enterprise dog switch future car priority government lead popularity future car company able lead popularity future expand electric vehicle expansion exist build decide establish rapid shutdown rapid outlet year establish rapid shutdown rapid outlet year also electric vehicle well electric car also hydrogen car charge stream also prioritize seoul metropolitan area order make electric hydrogen car charge easily charge phone possible ease impact vehicle price popularization therefore government apply rd only platform key part r rd reduce price electric vehicles decide pursue price battery risk purchase price lower level purchase price subsidy policy decide pursue priority subsidy policy environmental improvement effect focus large taxi bus truck introduce price cut introduce price section passenger car demand creation rental cars decide introduce eco friendly car purchase target large scale consumers car rental large corporation vehicles fully equip commercial vehicle government continue without disrupt regular basis private vehicle government plan continue support company s development due re establishment private vehicle want bear electric cars enhance target area market include european north america asia southeast asia promote global market promote global market hydrogenary car state north america north america government spur export battery core part government continue achieve sales trillion year achieve sales year secondary batteries account drug automobile export value value automobile semiconductor sensor battlefield sw lightweight material high global market also say would secure algae technical initiative achieve goal lead lead autonomous drive field expect safety standards insurance systems drive highway autonomy launch earnest autonomous run level driver drive road without catch troop level operate directly since year year full autonomous travel level end c highways main trunk roads c decide build system c autonomous drive infrastructure help accept cognitive function vehicle sensor car car vehicle sensor complement cognitive function vehicle sensor addition renew national precision map secure elderly move council goal solve social problems traffic alienation areas also apply autonomous drive skills help exist dog component industry switch field future cars 
2491,2020-10-30,government become popular year government first year year electric car car sales aim bring proportion electric hydrogen car sales year lower million win autonomous vehicle launch car level level since year plan use autonomous vehicle specific condition commercialize fully autonomous car year day government announce government announce policy direction way export future car export global social system future car export korea korean social system activation mobility service activate future car ecosystem plan establish electric vehicle charger come year end promote cost establish new build duty installation exist build duties compliment charger installation regulations create charge environment life seoul metropolitan area supply price electric car vehicles lower current number electric vehicles battery responsibility lower half half level lower lower battery subsidirections environmental improvement intensive taxi bus truck electric taxi also support subsidies electric taxi government introduce target environmentally friendly cars large scale consumer car rental large corporate vehicles public sector public sector purchase main public service vehicle electric hydrogen car public sector car transform car export hybrid millionaire also accomplish product industry business reorganization business reorganization accord corporate violence activate autonomous drive service expiration company activate autonomous drive service civilian next year commercialization government policy prove law system autonomous vehicle safety criteria insurance system drive highway autonomy 
2492,2020-10-30,government review introduction electric car grant next year meantime complementary measure high priced electric vehicle apply subsidy happen expensive import electric car come korea increase subsidy benefit government increase government announce market preempt strategy yet make upper limit price yet present yet particular upper limit price government s position decide case countries implement countries priority subsidy aim implement next year summary industry s opinion depreciation industry opinions depreciation industry s opinion high month price subsidies price interval however still one domestic cars lowest price upper limit begin start price upper limit set upper limit tesla model exclude subsidy benefit subsidy benefit start scenario award even set upper limit mid circle difficult get subsidy purchase subsidy addition basic type case top level person upper limit even subsidy benefit rare vehicle domestic finish car market especially national finish car market rare next year year price electric car hyundai motor price exceed price price government government determine upper limit price identify subsidy british upper limit yuan hanhwa hwajeon won yuan germany yuan yuan yuan french yuan yuan yuan french yuan yuan yuan british pound honeman huang yuki huang yuan huang yuan huang yuan yuan huang yuan huang yuan huang yuan huang yuan huang yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan huang yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan yuan huang yuan huang yuan yuan huang yuan huang yuan huang yuan yuan yuan yuan yuan huang yuan pay electric car grant ultimately electric car subsidy would decide since sunset period division total number electric passenger car sales monthly period total number electric passenger car sales sell model overwhelm scissor electric car subsidy also overwhelm scissor compare period compare period compare kia motor reversal subsidy system way discriminate tesla s subsidy government difficult take different measure government discriminate import car world trade organization wto agreement government decide subsidy aim emphasize aim particular company government official say government officials clearly remarkable remark government officials clearly definitely subsidy upper limit specify decide specific vendor plan see case curriculum decide reasonable importance explain many middleweight model official say high end model medium explain import able revenue enough subsidy upper limit market highest price subsidies market price domestic electric vehicle make price accordance subsidy upper limit also possibility upgrade industry industry reason electric car market inevitable subsidy part introduction upper limit carefully decide carefully decide say raise policy completeness 
2493,2020-10-30,year year electric car charger accumulate expiration residence workplace instal since year establish electric vehicle charger build since year build overwork electric car charger announce content content pseudo car spread market preempt strategy government establish future car friendly social industry ecosystem year mutual car electrical hydrogen car popularity announce goal spread electric hydrogen car year new deal plan design transfer industrial ecosystem center market plan implement without disrupt electrical hydrocracking goal future future tea industrial innovation task force tfs plan establish future automotive industry development job secure policy challenge last month electric car spread korea cumulative furnace secondary battery battery market share achieve world s above mentioned hydrogen fuel cells however problem achieve global car sector start first export first time year however delay future electric vehicle charger instal year rapid increase rapid speed increase shipger last year respectively difficult install charger apartments charger still difficult install chargeable blind spot hydrogen car whole country fact charge speed recipient fact hydrogen car charge station due fact rechargeable battery due shortage economic life approval approval economy company company internal combustion engine part enterprise require necessary convert industry ecosystem area government require convert government government subsidies detergent policies reorganize reorganize charge park convenience policy support export future car core part first electric car charger continue able charge live base move base create environment charge like mobile phone build charger cumulative maturity center central year build electric vehicle charger year electric vehicle charger make electric car exist build also make build overdue build high speed charger charge minutes hydrogen fill station establish period year year especially metropolitan area lack metropolitan area especially metropolitan area fuel purchase expand year next year initial operation hydrogen fill station record deficit addition great deal localization rate core components charge core components non earthquake subsidy expand commercial sector taxi truck bus taxi truck bus taxi truck bus taxi truck bus large environmental improvement support total number side hydrogen truck also pay hydrogen truck set grant limit subsidy limit subsidy high cost price reduce price lead improve passenger cars renta large corporate corporate vehicles expand environmentally friendly car purchase government plan introduce eco friendly car purchase target vehicles next year s pilot project electrical hydrogen car duty sphere public institutions start next year major public service vehicles must switch electrical hydrogen cars municipalities promote lead local government project convert bus truck jurisdiction hydrogen car reorganize part industry export export convert current internal car part part future car part future car maintenance system cultivate maintenance personnel
2494,2020-10-30,green mobility john fill electric var hybrid eye road front to face part right door part right door battery capacity mount front door kwh kilowat maximum output raise kw rapid charge charge german premium finish cars provide expression green mobility john jung chuk chon s premium car brand audi booth take audi booth visitors visitors take care various vehicles pure electricity suv versatile sport vehicles reflect actually visitors sit directly vehicle driver s seat visitors pour function directly question question noticeable green mobility john audi mercedes benz bmw renault samsung chevrolet eco friendly cars major company lead exhibit year year year year year first time vehicle s vehicle exhibit year first time electric car market grow steeply attention consumers gradually grow question also lot professional concrete content battery performance interest consumers electric vehicles interest consumers electric vehicles audi s e trone great deal eye catching lot exterior s virtual mirror virtual mirror look leave right side oled organic light emit diode display screen mount inside door see nighttime drive e trone available visibility see domestic audi exhibition store possible since release month since release month whole domestic volume available whole domestic volume available fact green new dill expo last place see e tren last place customers contact launch schedule mercedes benz say mercedes benz first pure electric car bmw attract eqc first pure electric car bmw attract visitor s eye hybrid sport sedan e renault samsung well characteristics electric car exist vehicle compact exterior design notice bolt ev korea gm chevrolet also test selling electric car model 
2495,2020-10-30,finish electric car bear gangwon province first year old mobility corporation dibyiko lead milky electric vans port factory urbanian industrial complex day receive subsidy one purchase full option add subsidy full option economical small easy park easy park move quickly move foot quickly complete sales contract back sales contract especially europe czech hungary government export vietnam government policy support cross life electric car cluster win win local job business work raise performance price competitiveness electric vehicles include deviko include deviko include diaphiki include amount part company etc plan produce export part part plan sales
2496,2020-10-30,government present vision build ecosystem global society government government future government present vision build ecosystem global society minister economic minister economic minister economy minister strategy minister economy minister education minister nurse minister nurse minister nurse minister nurse minister land transport also present accumulate deduction target electric hydrogenary car transition transition strategy implementation strategy add quickly center market global transformation global hydrocracking korean version new deal concrete strategy world market preemption concrete strategy since last year expand electric hydrogen cars export export electric hydrogen cars secondary battery achieve world market point necessary respond various vehicles various vehicles government necessary comply industry business reorganization order resolve government active implementation strategy solve electric car charger set target global car ecosystem transition electric vehicle charger establish duty new build duty current build impose installation obligations exist build plan establish huge seoul metropolitan area expand enlargement fill theme support purchase hydrogen fuel etc develop rd only platforms apply initial purchase price initial purchase price lower demonstration battery lease lower current half level promote environmental improvement environment addition add subsidies around strike passenger car price cut introduce introduce price cut introduce high cost vehicle grant limit price cut addition also rental low temperature performance addition introduce purchase target eco friendly cars promote k ev declaration enterprise voluntarily promote future transition public implement since next year government implement major public service plan export global car throughout year export global car throughout transport mean prior year plan transform export cargo export export electric vehicle fuel cell secondary battery material part equipment part material part equipment new export product foster new export fuel car reclamation hydrogen government policy build c highways major trunk roads nationwide c c essential infrastructure autonomous drive complement cognitive function vehicle sensor car road car car communications year autonomous run level plan achieve commercialization goals level addition national standards autonomous travel information video location first establish international standard proposals cooperate international standards provide individuals businesses smes startups enable individuals businesses develop develop new service government transform part part part year business reorganization business reorganization accord corporate viability support one business company completion officer concentrate development company company s development company s development intellectual property support center public sector overcome limit propulsion limit create market to market global business development market government create full scale fund invest construction hydrogen fill station invest business conversion addition fully equip government establish sustainable investment environment charge industry government government government full fledged policy task next year center development industrial development job insert establishment
2497,2020-10-30,government select hohmomobili business gwangju last year hoori provincial winnie business select domestic hoami provincial win win job local government
2498,2020-10-30,start produce electric cars gangwon province business business history inheritance electric car production complex recently select government s car cooperative job resilient promote business business report electric car port jim run kg run km km specialize km specialize near distance delivery lower height driver s seat door choose instead casement consider characteristics delivery task need climb time already agreement export poland yen yen already korea lot electric vehicles support part makers countries support localization support localization recently select government s enemies recent years degree hardware land purchase cost support government economic migrant happy house support nursery support welfare benefit greatly increase assignment increase price competitiveness assignment bite price bite burdensome expect response exotic car popular government grant expand market expand rapidly gangwon province expect able achieve employment creation future 
2499,2020-10-30,chuncheon city bus operator chuncheon citizen bus say ship bus city electric car 
2500,2020-10-30,gangwon do first finish car port hypocrite diovo hohin provincial moumobiti enterprises maintenance moisturi announce small electric truck port production plant general industrial complex buy year become company base know how production technology base customers base customers economic attire smes lack financial strengths unable fulfill concern faster feasible small medium sized businesses share profit gangwon si local government invest say would successful model jewelry harse performance begin company s investment support employment company ceremony ceremony holong gong hokkong hwaseong doctor kim sung in jeongwon korea korea korea kim sang hyun korea 
2501,2020-10-30,also expect company exceed joe kono popularity electric car steadily increase middle year hyundai mobis charge financial statement quarterly operate profit decrease year year decrease period last year quarterly sales increase period period period hyundai mobis increase period korea global car demand shrink result explain earn recover result improve profitability decrease production finish cars compare previous quarter net profit sales increase net profit respectively increase sales module key component business increase expansion part expansion part pre cultivation part growth pre cultivated part growth tax expansion part majorized sport utility vehicle suv especially fairy tale business division exceed first quarter previous year cumulative fairy tale sales year close convergent joe yuan hyundai mobis officials continue continue profitability improvement continue profitability improvement activities continue profitability improvement include continue consecutive efficient organizational constitutions preparation corona period overcome current crisis trigger global market 
2502,2020-10-30,posco win win management rd posco provide patent technology free charge strengthen technology competitiveness smes last year posco decide provide high level consult coercive smartized smart factory build mutualized smart factory small medium enterprises posco construction posco chemical posco energy posco ict posco energy posco ict posco energy posco ict posco energy posco ict pohang industrial science research institute participate group demand rist decide transfer gun properly smes 
2503,2020-10-30,field network recognize regional news first kim hye jeong kim hye jeong produce kangwon province electric van port homeshire answer yes yes electric car begin produce gangwon province select job business business elastic business promotion report small cute cargo cars run road luggage fan gangwon do fan gangwon province lead kg run km charge specialize nearby delivery lower height driver s seat door choose slide instead casement also consider characteristics delivery task need come days day contract export woman producer company gangwon province company uren industrial complex employee make largest day recently select government friendly job business select business work business woo byeong ri gangwon do economic migraine happiness house support nursery support welfare benefit greatly increase assignment secure price competitiveness bite burdensome bite new car price government s support popular government grant expand government grant gangwon province expect able achieve production electric vehicles future kbs news hae choe hee expect able achieve production electric cars open first day first day mount mountain tomorrow second day tomorrow walk events goseong ray rural development administration rural development administration middle month pyeongchang daegwa say winter start earlier regions pool almost grow next month next month 
2504,2020-10-30,accord business hyundai motor issue car project volume end end end end end end month e gmp base platform base platform base platform base platform since begin next year base platform current battery makers know participate bid bid result company ahead company try achieve e gmp volume hyundai motor example sk innovation select supplier e gmp tea project battery produce modern kia motor supply supply battery sk innovation domestic market release domestic market battery sk innovation know apply cv case car project report order difference know larger tea tea fact hyundai motor group use well since use since compete rival since start generation samsung become bite trial since enter car business recent two group look observations past well know president hyundai motor group chairman hyundai motor group well know personal spot lee jae yong former chairman lee jae yong palisaid hyundai topic president definite ship topic visit domestic battery manufacturers last month meet total number group samsung sdi first visit first visit vice president time hyundai kia motor research key hyundai kia automobile group key study hyundai motor next generation vice chairman report discuss cooperation measure relate mobility sector hyundai also tactile industry influence kona electric s chain ignition events bid ministry land transport announce manufacturer korean transportation last day release battery separator cover battery cathode although lg chem battery manufacturer lg chem progress modern car progress hyundai motor replace tire korea s tire genesis replace quality issue exclude new car oe delivery hyundai kia motor samsung sdi succeed samsung sdi succeed follow e gmp volume hyundai cooperation two group battery lg electronics currently deliver total part current hyundai motor samsung also big buyer big buyer multi samsung electronics say acquire us harman harman us take us harman harman much expectation much possible cooperation carmaker essential electric car gradually evolve electronic product would possible get trade hyundai motor 
2505,2020-10-30,lg chem keep gap world electric car battery market year largest gap catl expand gap catl firmly accord sne research lg chem market research agency battery usage gwh approach gwh grow growth world samsung sdi rise twice year samsung sdi rise gwh previous year gwh staired stairs interpret increase sales growth model company battery lg chem steady growth lenault tesla model lenault zhen samsung sdi continue high growth ev ford ku lead phev bmw e lead growth sales growth sk innovation implement industry leading growth sales kia ni loe ev hyundai potter electric mercedes benz class etc since gwh decrease gwh year motivation decline new corona virus infectious corona main market electric vehicles accelerate reduce europe china japanese systems chinese major company able escape reverse history calb grow growth chinese system sum lg chemicals samsung sdi sk innovation s summation market share twice japanese system decline panasonic peve peve chinese system decline chinese system decline market growth calb global electric car battery usage increase gwh two digit increase month middle us european market domestic company include domestic company catl byd include domestic company lg chemical great chemistry especially growth volkswagen id sdi also grow audi e trene ev audi q phev sales sk innovation increase sales hyundai potter electric mercedes benz class kia bongo ev sk innovation increase sne research implement sne research corona observe jeon kono observe growth accelerate domestic industry actively respond continue continue global market flow emphasize power check 
2506,2020-10-30,sk innovation say gwh giga watri level electric vehicle battery order balance base gwh giga watt city volkswagen ford hyundai kia volkswagen ford sk innovation say sk innovationbasically basically secure anode throughout outsource prepare internalization supply stabilization case hyinikel anode material know how reflect first commercialization commercialization inactive production explained
2507,2020-10-30,hyundai market future strategy announcement electric car sales unit price cheaper price electric car battery lead battery purchase price fuel cost expect low minister strategy finance announce global proliferation market preempt strategy government revolutionize price global car charger etc proportion new build duty installation increase current year expand number chargers exist build number chargers expand number chargers electrical vehicle price fuel cost reduce level internal combustion year key part research base rd platform plan reduce vehicle unit price president say hyundai motor invest development hydrogen cars electric vehicles produce hydrogenary cars first time world currently rank overwhelm sales 
2508,2020-10-30,government aim tesla government pay tesla government pay subsidy particular price government eco friendly tea subsidy recently due government s environmentally friendly tea accord future automobile diffusion market preemption strategy ministry environment ministry environment ministry environment ministry environment ministry environment set upper limit standard subsidies environmentally friendly car passenger division follow global trend prior eco friendly subsidy intellectually apply sale tesla foreign company domestic electric vehicle industry development accord automotive industry association accord automobile industry association many lot purchase grant purchase grant   million win ministry environment aim price subsidy environment aim subsidy nation accord ministry environment accord ministry environment accord ministry environment accord ministry environment accord ministry environment accord ministry environment accord ministry environment accord ministry environment consumers midst year environmental officials purchase model house ministry environment addition tesla well tesla set standard solution apply next year possibility overseas manufacturer s electric vehicles exclude subsidy destination environmental officials largest trade dispute release high priced electric car next year impairment element disappear car price receive subsidies emphasize able get lot benefit able benefit citizen s position 
2509,2020-10-30,government promote battery lease lease business electric car popularization turn cost secondary battery battery account electric car value les year price electric vehicles also promote lower electric car price moon jae in visit moon jae in global shift market preemptive strategy government announce so called half price electric car target aim speed example pool option hyundai motor cotan electric car    win battery price one car price car price except battery    car price enable battery use monthly installment lease purpose government pass battery utilization business electric vehicle use electric car apply korean industrial fusion regulatory committee battery battery use regulatory sandbox battery apply regulatory sandbox battery available battery available battery hyundai glovis electric taxi manufacturer taxi business go taxi business particular government able supply electric car purchase price fuel cost end electric vehicle domestic hydroxidating rational development rd cut price electric vehicle price electric vehicle improve improve price electric vehicles year pilot business proceed government government concritical verification purchase room aggregation evaluation order establish system implementation industry officials hold full fledged manifestation sandbox charge total year due extension interim license years battery free business confirm would expect cost electric vehicle lower level electric vehicle consumers reduce level battery lease electric vehicle value would possible reduce burden purchase vehicle 
